"BusNo.","Timeperiod","DecisionNo.","Mileage","ExpChoiceSpecificValuefunction","Chosen"
73,26,1,2,-21.0801550699975,0
73,27,0,3,-22.5879595713284,0
73,27,1,3,-21.0801550699975,1
73,28,0,1,-21.8255706090749,1
73,28,1,1,-21.0801550699975,0
73,29,0,2,-22.298636394482,1
73,29,1,2,-21.0801550699975,0
74,0,0,0,-21.0801550699975,1
74,0,1,0,-21.0801550699975,0
74,1,0,1,-21.8255706090749,1
74,1,1,1,-21.0801550699975,0
74,2,0,2,-22.298636394482,0
74,2,1,2,-21.0801550699975,1
74,3,0,1,-21.8255706090749,1
74,3,1,1,-21.0801550699975,0
74,4,0,2,-22.298636394482,1
74,4,1,2,-21.0801550699975,0
74,5,0,3,-22.5879595713284,0
74,5,1,3,-21.0801550699975,1
74,6,0,1,-21.8255706090749,1
74,6,1,1,-21.0801550699975,0
74,7,0,2,-22.298636394482,1
74,7,1,2,-21.0801550699975,0
74,8,0,3,-22.5879595713284,0
74,8,1,3,-21.0801550699975,1
74,9,0,1,-21.8255706090749,0
74,9,1,1,-21.0801550699975,1
74,10,0,1,-21.8255706090749,1
74,10,1,1,-21.0801550699975,0
74,11,0,2,-22.298636394482,1
74,11,1,2,-21.0801550699975,0
74,12,0,3,-22.5879595713284,0
74,12,1,3,-21.0801550699975,1
74,13,0,1,-21.8255706090749,1
74,13,1,1,-21.0801550699975,0
74,14,0,2,-22.298636394482,0
74,14,1,2,-21.0801550699975,1
74,15,0,1,-21.8255706090749,1
74,15,1,1,-21.0801550699975,0
74,16,0,2,-22.298636394482,1
74,16,1,2,-21.0801550699975,0
74,17,0,3,-22.5879595713284,0
74,17,1,3,-21.0801550699975,1
74,18,0,1,-21.8255706090749,0
74,18,1,1,-21.0801550699975,1
74,19,0,1,-21.8255706090749,0
74,19,1,1,-21.0801550699975,1
74,20,0,1,-21.8255706090749,1
74,20,1,1,-21.0801550699975,0
74,21,0,2,-22.298636394482,1
74,21,1,2,-21.0801550699975,0
74,22,0,3,-22.5879595713284,0
74,22,1,3,-21.0801550699975,1
74,23,0,1,-21.8255706090749,1
74,23,1,1,-21.0801550699975,0
74,24,0,2,-22.298636394482,1
74,24,1,2,-21.0801550699975,0
74,25,0,3,-22.5879595713284,0
74,25,1,3,-21.0801550699975,1
74,26,0,1,-21.8255706090749,1
74,26,1,1,-21.0801550699975,0
74,27,0,2,-22.298636394482,0
74,27,1,2,-21.0801550699975,1
74,28,0,1,-21.8255706090749,1
74,28,1,1,-21.0801550699975,0
74,29,0,2,-22.298636394482,1
74,29,1,2,-21.0801550699975,0
75,0,0,0,-21.0801550699975,1
75,0,1,0,-21.0801550699975,0
75,1,0,1,-21.8255706090749,1
75,1,1,1,-21.0801550699975,0
75,2,0,2,-22.298636394482,1
75,2,1,2,-21.0801550699975,0
75,3,0,3,-22.5879595713284,1
75,3,1,3,-21.0801550699975,0
75,4,0,4,-22.7622881023206,1
75,4,1,4,-21.0801550699975,0
75,5,0,5,-22.8670085532735,0
75,5,1,5,-21.0801550699975,1
75,6,0,1,-21.8255706090749,1
75,6,1,1,-21.0801550699975,0
75,7,0,2,-22.298636394482,1
75,7,1,2,-21.0801550699975,0
75,8,0,3,-22.5879595713284,1
75,8,1,3,-21.0801550699975,0
75,9,0,4,-22.7622881023206,0
75,9,1,4,-21.0801550699975,1
75,10,0,1,-21.8255706090749,1
75,10,1,1,-21.0801550699975,0
75,11,0,2,-22.298636394482,0
75,11,1,2,-21.0801550699975,1
75,12,0,1,-21.8255706090749,1
75,12,1,1,-21.0801550699975,0
75,13,0,2,-22.298636394482,1
75,13,1,2,-21.0801550699975,0
75,14,0,3,-22.5879595713284,1
75,14,1,3,-21.0801550699975,0
75,15,0,4,-22.7622881023206,1
75,15,1,4,-21.0801550699975,0
75,16,0,5,-22.8670085532735,0
75,16,1,5,-21.0801550699975,1
75,17,0,1,-21.8255706090749,1
75,17,1,1,-21.0801550699975,0
75,18,0,2,-22.298636394482,1
75,18,1,2,-21.0801550699975,0
75,19,0,3,-22.5879595713284,0
75,19,1,3,-21.0801550699975,1
75,20,0,1,-21.8255706090749,1
75,20,1,1,-21.0801550699975,0
75,21,0,2,-22.298636394482,1
75,21,1,2,-21.0801550699975,0
75,22,0,3,-22.5879595713284,1
75,22,1,3,-21.0801550699975,0
75,23,0,4,-22.7622881023206,0
75,23,1,4,-21.0801550699975,1
75,24,0,1,-21.8255706090749,1
75,24,1,1,-21.0801550699975,0
75,25,0,2,-22.298636394482,1
75,25,1,2,-21.0801550699975,0
75,26,0,3,-22.5879595713284,1
75,26,1,3,-21.0801550699975,0
75,27,0,4,-22.7622881023206,0
75,27,1,4,-21.0801550699975,1
75,28,0,1,-21.8255706090749,1
75,28,1,1,-21.0801550699975,0
75,29,0,2,-22.298636394482,0
75,29,1,2,-21.0801550699975,1
76,0,0,0,-21.0801550699975,1
76,0,1,0,-21.0801550699975,0
76,1,0,1,-21.8255706090749,1
76,1,1,1,-21.0801550699975,0
76,2,0,2,-22.298636394482,0
76,2,1,2,-21.0801550699975,1
76,3,0,1,-21.8255706090749,1
76,3,1,1,-21.0801550699975,0
76,4,0,2,-22.298636394482,1
76,4,1,2,-21.0801550699975,0
76,5,0,3,-22.5879595713284,0
76,5,1,3,-21.0801550699975,1
76,6,0,1,-21.8255706090749,0
76,6,1,1,-21.0801550699975,1
76,7,0,1,-21.8255706090749,1
76,7,1,1,-21.0801550699975,0
76,8,0,2,-22.298636394482,1
76,8,1,2,-21.0801550699975,0
76,9,0,3,-22.5879595713284,1
76,9,1,3,-21.0801550699975,0
76,10,0,4,-22.7622881023206,0
76,10,1,4,-21.0801550699975,1
76,11,0,1,-21.8255706090749,1
76,11,1,1,-21.0801550699975,0
76,12,0,2,-22.298636394482,1
76,12,1,2,-21.0801550699975,0
76,13,0,3,-22.5879595713284,1
76,13,1,3,-21.0801550699975,0
76,14,0,4,-22.7622881023206,0
76,14,1,4,-21.0801550699975,1
76,15,0,1,-21.8255706090749,1
76,15,1,1,-21.0801550699975,0
76,16,0,2,-22.298636394482,1
76,16,1,2,-21.0801550699975,0
76,17,0,3,-22.5879595713284,0
76,17,1,3,-21.0801550699975,1
76,18,0,1,-21.8255706090749,1
76,18,1,1,-21.0801550699975,0
76,19,0,2,-22.298636394482,1
76,19,1,2,-21.0801550699975,0
76,20,0,3,-22.5879595713284,1
76,20,1,3,-21.0801550699975,0
76,21,0,4,-22.7622881023206,0
76,21,1,4,-21.0801550699975,1
76,22,0,1,-21.8255706090749,1
76,22,1,1,-21.0801550699975,0
76,23,0,2,-22.298636394482,0
76,23,1,2,-21.0801550699975,1
76,24,0,1,-21.8255706090749,1
76,24,1,1,-21.0801550699975,0
76,25,0,2,-22.298636394482,1
76,25,1,2,-21.0801550699975,0
76,26,0,3,-22.5879595713284,0
76,26,1,3,-21.0801550699975,1
76,27,0,1,-21.8255706090749,1
76,27,1,1,-21.0801550699975,0
76,28,0,2,-22.298636394482,1
76,28,1,2,-21.0801550699975,0
76,29,0,3,-22.5879595713284,1
76,29,1,3,-21.0801550699975,0
77,0,0,0,-21.0801550699975,1
77,0,1,0,-21.0801550699975,0
77,1,0,1,-21.8255706090749,1
77,1,1,1,-21.0801550699975,0
77,2,0,2,-22.298636394482,1
77,2,1,2,-21.0801550699975,0
77,3,0,3,-22.5879595713284,1
77,3,1,3,-21.0801550699975,0
77,4,0,4,-22.7622881023206,0
77,4,1,4,-21.0801550699975,1
77,5,0,1,-21.8255706090749,1
77,5,1,1,-21.0801550699975,0
77,6,0,2,-22.298636394482,1
77,6,1,2,-21.0801550699975,0
77,7,0,3,-22.5879595713284,0
77,7,1,3,-21.0801550699975,1
77,8,0,1,-21.8255706090749,1
77,8,1,1,-21.0801550699975,0
77,9,0,2,-22.298636394482,0
77,9,1,2,-21.0801550699975,1
77,10,0,1,-21.8255706090749,0
77,10,1,1,-21.0801550699975,1
77,11,0,1,-21.8255706090749,1
77,11,1,1,-21.0801550699975,0
77,12,0,2,-22.298636394482,1
77,12,1,2,-21.0801550699975,0
77,13,0,3,-22.5879595713284,0
77,13,1,3,-21.0801550699975,1
77,14,0,1,-21.8255706090749,1
77,14,1,1,-21.0801550699975,0
77,15,0,2,-22.298636394482,1
77,15,1,2,-21.0801550699975,0
77,16,0,3,-22.5879595713284,1
77,16,1,3,-21.0801550699975,0
77,17,0,4,-22.7622881023206,0
77,17,1,4,-21.0801550699975,1
77,18,0,1,-21.8255706090749,1
77,18,1,1,-21.0801550699975,0
77,19,0,2,-22.298636394482,1
77,19,1,2,-21.0801550699975,0
77,20,0,3,-22.5879595713284,0
77,20,1,3,-21.0801550699975,1
77,21,0,1,-21.8255706090749,1
77,21,1,1,-21.0801550699975,0
77,22,0,2,-22.298636394482,1
77,22,1,2,-21.0801550699975,0
77,23,0,3,-22.5879595713284,1
77,23,1,3,-21.0801550699975,0
77,24,0,4,-22.7622881023206,0
77,24,1,4,-21.0801550699975,1
77,25,0,1,-21.8255706090749,1
77,25,1,1,-21.0801550699975,0
77,26,0,2,-22.298636394482,0
77,26,1,2,-21.0801550699975,1
77,27,0,1,-21.8255706090749,1
77,27,1,1,-21.0801550699975,0
77,28,0,2,-22.298636394482,1
77,28,1,2,-21.0801550699975,0
77,29,0,3,-22.5879595713284,1
77,29,1,3,-21.0801550699975,0
78,0,0,0,-21.0801550699975,1
78,0,1,0,-21.0801550699975,0
78,1,0,1,-21.8255706090749,0
78,1,1,1,-21.0801550699975,1
78,2,0,1,-21.8255706090749,1
78,2,1,1,-21.0801550699975,0
78,3,0,2,-22.298636394482,1
78,3,1,2,-21.0801550699975,0
78,4,0,3,-22.5879595713284,0
78,4,1,3,-21.0801550699975,1
78,5,0,1,-21.8255706090749,1
78,5,1,1,-21.0801550699975,0
78,6,0,2,-22.298636394482,0
78,6,1,2,-21.0801550699975,1
78,7,0,1,-21.8255706090749,1
78,7,1,1,-21.0801550699975,0
78,8,0,2,-22.298636394482,1
78,8,1,2,-21.0801550699975,0
78,9,0,3,-22.5879595713284,1
78,9,1,3,-21.0801550699975,0
78,10,0,4,-22.7622881023206,1
78,10,1,4,-21.0801550699975,0
78,11,0,5,-22.8670085532735,1
78,11,1,5,-21.0801550699975,0
78,12,0,6,-22.9300018317182,1
78,12,1,6,-21.0801550699975,0
78,13,0,7,-22.967981379525,0
78,13,1,7,-21.0801550699975,1
78,14,0,1,-21.8255706090749,1
78,14,1,1,-21.0801550699975,0
78,15,0,2,-22.298636394482,1
78,15,1,2,-21.0801550699975,0
78,16,0,3,-22.5879595713284,1
78,16,1,3,-21.0801550699975,0
78,17,0,4,-22.7622881023206,1
78,17,1,4,-21.0801550699975,0
78,18,0,5,-22.8670085532735,0
78,18,1,5,-21.0801550699975,1
78,19,0,1,-21.8255706090749,1
78,19,1,1,-21.0801550699975,0
78,20,0,2,-22.298636394482,1
78,20,1,2,-21.0801550699975,0
78,21,0,3,-22.5879595713284,1
78,21,1,3,-21.0801550699975,0
78,22,0,4,-22.7622881023206,1
78,22,1,4,-21.0801550699975,0
78,23,0,5,-22.8670085532735,0
78,23,1,5,-21.0801550699975,1
78,24,0,1,-21.8255706090749,1
78,24,1,1,-21.0801550699975,0
78,25,0,2,-22.298636394482,1
78,25,1,2,-21.0801550699975,0
78,26,0,3,-22.5879595713284,1
78,26,1,3,-21.0801550699975,0
78,27,0,4,-22.7622881023206,0
78,27,1,4,-21.0801550699975,1
78,28,0,1,-21.8255706090749,1
78,28,1,1,-21.0801550699975,0
78,29,0,2,-22.298636394482,1
78,29,1,2,-21.0801550699975,0
79,0,0,0,-21.0801550699975,1
79,0,1,0,-21.0801550699975,0
79,1,0,1,-21.8255706090749,1
79,1,1,1,-21.0801550699975,0
79,2,0,2,-22.298636394482,0
79,2,1,2,-21.0801550699975,1
79,3,0,1,-21.8255706090749,1
79,3,1,1,-21.0801550699975,0
79,4,0,2,-22.298636394482,1
79,4,1,2,-21.0801550699975,0
79,5,0,3,-22.5879595713284,1
79,5,1,3,-21.0801550699975,0
79,6,0,4,-22.7622881023206,0
79,6,1,4,-21.0801550699975,1
79,7,0,1,-21.8255706090749,1
79,7,1,1,-21.0801550699975,0
79,8,0,2,-22.298636394482,1
79,8,1,2,-21.0801550699975,0
79,9,0,3,-22.5879595713284,1
79,9,1,3,-21.0801550699975,0
79,10,0,4,-22.7622881023206,0
79,10,1,4,-21.0801550699975,1
79,11,0,1,-21.8255706090749,1
79,11,1,1,-21.0801550699975,0
79,12,0,2,-22.298636394482,0
79,12,1,2,-21.0801550699975,1
79,13,0,1,-21.8255706090749,0
79,13,1,1,-21.0801550699975,1
79,14,0,1,-21.8255706090749,1
79,14,1,1,-21.0801550699975,0
79,15,0,2,-22.298636394482,0
79,15,1,2,-21.0801550699975,1
79,16,0,1,-21.8255706090749,1
79,16,1,1,-21.0801550699975,0
79,17,0,2,-22.298636394482,0
79,17,1,2,-21.0801550699975,1
79,18,0,1,-21.8255706090749,1
79,18,1,1,-21.0801550699975,0
79,19,0,2,-22.298636394482,0
79,19,1,2,-21.0801550699975,1
79,20,0,1,-21.8255706090749,1
79,20,1,1,-21.0801550699975,0
79,21,0,2,-22.298636394482,1
79,21,1,2,-21.0801550699975,0
79,22,0,3,-22.5879595713284,1
79,22,1,3,-21.0801550699975,0
79,23,0,4,-22.7622881023206,0
79,23,1,4,-21.0801550699975,1
79,24,0,1,-21.8255706090749,1
79,24,1,1,-21.0801550699975,0
79,25,0,2,-22.298636394482,0
79,25,1,2,-21.0801550699975,1
79,26,0,1,-21.8255706090749,1
79,26,1,1,-21.0801550699975,0
79,27,0,2,-22.298636394482,0
79,27,1,2,-21.0801550699975,1
79,28,0,1,-21.8255706090749,1
79,28,1,1,-21.0801550699975,0
79,29,0,2,-22.298636394482,0
79,29,1,2,-21.0801550699975,1
80,0,0,0,-21.0801550699975,1
80,0,1,0,-21.0801550699975,0
80,1,0,1,-21.8255706090749,1
80,1,1,1,-21.0801550699975,0
80,2,0,2,-22.298636394482,1
80,2,1,2,-21.0801550699975,0
80,3,0,3,-22.5879595713284,0
80,3,1,3,-21.0801550699975,1
80,4,0,1,-21.8255706090749,1
80,4,1,1,-21.0801550699975,0
80,5,0,2,-22.298636394482,0
80,5,1,2,-21.0801550699975,1
80,6,0,1,-21.8255706090749,1
80,6,1,1,-21.0801550699975,0
80,7,0,2,-22.298636394482,0
80,7,1,2,-21.0801550699975,1
80,8,0,1,-21.8255706090749,1
80,8,1,1,-21.0801550699975,0
80,9,0,2,-22.298636394482,1
80,9,1,2,-21.0801550699975,0
80,10,0,3,-22.5879595713284,0
80,10,1,3,-21.0801550699975,1
80,11,0,1,-21.8255706090749,1
80,11,1,1,-21.0801550699975,0
80,12,0,2,-22.298636394482,1
80,12,1,2,-21.0801550699975,0
80,13,0,3,-22.5879595713284,1
80,13,1,3,-21.0801550699975,0
80,14,0,4,-22.7622881023206,0
80,14,1,4,-21.0801550699975,1
80,15,0,1,-21.8255706090749,0
80,15,1,1,-21.0801550699975,1
80,16,0,1,-21.8255706090749,1
80,16,1,1,-21.0801550699975,0
80,17,0,2,-22.298636394482,1
80,17,1,2,-21.0801550699975,0
80,18,0,3,-22.5879595713284,0
80,18,1,3,-21.0801550699975,1
80,19,0,1,-21.8255706090749,1
80,19,1,1,-21.0801550699975,0
80,20,0,2,-22.298636394482,0
80,20,1,2,-21.0801550699975,1
80,21,0,1,-21.8255706090749,1
80,21,1,1,-21.0801550699975,0
80,22,0,2,-22.298636394482,1
80,22,1,2,-21.0801550699975,0
80,23,0,3,-22.5879595713284,0
80,23,1,3,-21.0801550699975,1
80,24,0,1,-21.8255706090749,0
80,24,1,1,-21.0801550699975,1
80,25,0,1,-21.8255706090749,0
80,25,1,1,-21.0801550699975,1
80,26,0,1,-21.8255706090749,1
80,26,1,1,-21.0801550699975,0
80,27,0,2,-22.298636394482,1
80,27,1,2,-21.0801550699975,0
80,28,0,3,-22.5879595713284,1
80,28,1,3,-21.0801550699975,0
80,29,0,4,-22.7622881023206,0
80,29,1,4,-21.0801550699975,1
81,0,0,0,-21.0801550699975,1
81,0,1,0,-21.0801550699975,0
81,1,0,1,-21.8255706090749,1
81,1,1,1,-21.0801550699975,0
81,2,0,2,-22.298636394482,0
81,2,1,2,-21.0801550699975,1
81,3,0,1,-21.8255706090749,1
81,3,1,1,-21.0801550699975,0
81,4,0,2,-22.298636394482,0
81,4,1,2,-21.0801550699975,1
81,5,0,1,-21.8255706090749,1
81,5,1,1,-21.0801550699975,0
81,6,0,2,-22.298636394482,1
81,6,1,2,-21.0801550699975,0
81,7,0,3,-22.5879595713284,0
81,7,1,3,-21.0801550699975,1
81,8,0,1,-21.8255706090749,1
81,8,1,1,-21.0801550699975,0
81,9,0,2,-22.298636394482,0
81,9,1,2,-21.0801550699975,1
81,10,0,1,-21.8255706090749,1
81,10,1,1,-21.0801550699975,0
81,11,0,2,-22.298636394482,1
81,11,1,2,-21.0801550699975,0
81,12,0,3,-22.5879595713284,1
81,12,1,3,-21.0801550699975,0
81,13,0,4,-22.7622881023206,0
81,13,1,4,-21.0801550699975,1
81,14,0,1,-21.8255706090749,0
81,14,1,1,-21.0801550699975,1
81,15,0,1,-21.8255706090749,1
81,15,1,1,-21.0801550699975,0
81,16,0,2,-22.298636394482,1
81,16,1,2,-21.0801550699975,0
81,17,0,3,-22.5879595713284,1
81,17,1,3,-21.0801550699975,0
81,18,0,4,-22.7622881023206,0
81,18,1,4,-21.0801550699975,1
81,19,0,1,-21.8255706090749,1
81,19,1,1,-21.0801550699975,0
81,20,0,2,-22.298636394482,0
81,20,1,2,-21.0801550699975,1
81,21,0,1,-21.8255706090749,1
81,21,1,1,-21.0801550699975,0
81,22,0,2,-22.298636394482,1
81,22,1,2,-21.0801550699975,0
81,23,0,3,-22.5879595713284,0
81,23,1,3,-21.0801550699975,1
81,24,0,1,-21.8255706090749,1
81,24,1,1,-21.0801550699975,0
81,25,0,2,-22.298636394482,1
81,25,1,2,-21.0801550699975,0
81,26,0,3,-22.5879595713284,1
81,26,1,3,-21.0801550699975,0
81,27,0,4,-22.7622881023206,1
81,27,1,4,-21.0801550699975,0
81,28,0,5,-22.8670085532735,0
81,28,1,5,-21.0801550699975,1
81,29,0,1,-21.8255706090749,1
81,29,1,1,-21.0801550699975,0
82,0,0,0,-21.0801550699975,1
82,0,1,0,-21.0801550699975,0
82,1,0,1,-21.8255706090749,1
82,1,1,1,-21.0801550699975,0
82,2,0,2,-22.298636394482,1
82,2,1,2,-21.0801550699975,0
82,3,0,3,-22.5879595713284,1
82,3,1,3,-21.0801550699975,0
82,4,0,4,-22.7622881023206,1
82,4,1,4,-21.0801550699975,0
82,5,0,5,-22.8670085532735,0
82,5,1,5,-21.0801550699975,1
82,6,0,1,-21.8255706090749,1
82,6,1,1,-21.0801550699975,0
82,7,0,2,-22.298636394482,1
82,7,1,2,-21.0801550699975,0
82,8,0,3,-22.5879595713284,0
82,8,1,3,-21.0801550699975,1
82,9,0,1,-21.8255706090749,1
82,9,1,1,-21.0801550699975,0
82,10,0,2,-22.298636394482,1
82,10,1,2,-21.0801550699975,0
82,11,0,3,-22.5879595713284,1
82,11,1,3,-21.0801550699975,0
82,12,0,4,-22.7622881023206,0
82,12,1,4,-21.0801550699975,1
82,13,0,1,-21.8255706090749,1
82,13,1,1,-21.0801550699975,0
82,14,0,2,-22.298636394482,1
82,14,1,2,-21.0801550699975,0
82,15,0,3,-22.5879595713284,0
82,15,1,3,-21.0801550699975,1
82,16,0,1,-21.8255706090749,1
82,16,1,1,-21.0801550699975,0
82,17,0,2,-22.298636394482,1
82,17,1,2,-21.0801550699975,0
82,18,0,3,-22.5879595713284,1
82,18,1,3,-21.0801550699975,0
82,19,0,4,-22.7622881023206,0
82,19,1,4,-21.0801550699975,1
82,20,0,1,-21.8255706090749,1
82,20,1,1,-21.0801550699975,0
82,21,0,2,-22.298636394482,0
82,21,1,2,-21.0801550699975,1
82,22,0,1,-21.8255706090749,1
82,22,1,1,-21.0801550699975,0
82,23,0,2,-22.298636394482,0
82,23,1,2,-21.0801550699975,1
82,24,0,1,-21.8255706090749,1
82,24,1,1,-21.0801550699975,0
82,25,0,2,-22.298636394482,1
82,25,1,2,-21.0801550699975,0
82,26,0,3,-22.5879595713284,0
82,26,1,3,-21.0801550699975,1
82,27,0,1,-21.8255706090749,1
82,27,1,1,-21.0801550699975,0
82,28,0,2,-22.298636394482,0
82,28,1,2,-21.0801550699975,1
82,29,0,1,-21.8255706090749,0
82,29,1,1,-21.0801550699975,1
83,0,0,0,-21.0801550699975,1
83,0,1,0,-21.0801550699975,0
83,1,0,1,-21.8255706090749,1
83,1,1,1,-21.0801550699975,0
83,2,0,2,-22.298636394482,1
83,2,1,2,-21.0801550699975,0
83,3,0,3,-22.5879595713284,1
83,3,1,3,-21.0801550699975,0
83,4,0,4,-22.7622881023206,1
83,4,1,4,-21.0801550699975,0
83,5,0,5,-22.8670085532735,0
83,5,1,5,-21.0801550699975,1
83,6,0,1,-21.8255706090749,1
83,6,1,1,-21.0801550699975,0
83,7,0,2,-22.298636394482,1
83,7,1,2,-21.0801550699975,0
83,8,0,3,-22.5879595713284,1
83,8,1,3,-21.0801550699975,0
83,9,0,4,-22.7622881023206,1
83,9,1,4,-21.0801550699975,0
83,10,0,5,-22.8670085532735,0
83,10,1,5,-21.0801550699975,1
83,11,0,1,-21.8255706090749,1
83,11,1,1,-21.0801550699975,0
83,12,0,2,-22.298636394482,1
83,12,1,2,-21.0801550699975,0
83,13,0,3,-22.5879595713284,1
83,13,1,3,-21.0801550699975,0
83,14,0,4,-22.7622881023206,1
83,14,1,4,-21.0801550699975,0
83,15,0,5,-22.8670085532735,0
83,15,1,5,-21.0801550699975,1
83,16,0,1,-21.8255706090749,1
83,16,1,1,-21.0801550699975,0
83,17,0,2,-22.298636394482,0
83,17,1,2,-21.0801550699975,1
83,18,0,1,-21.8255706090749,1
83,18,1,1,-21.0801550699975,0
83,19,0,2,-22.298636394482,0
83,19,1,2,-21.0801550699975,1
83,20,0,1,-21.8255706090749,0
83,20,1,1,-21.0801550699975,1
83,21,0,1,-21.8255706090749,1
83,21,1,1,-21.0801550699975,0
83,22,0,2,-22.298636394482,0
83,22,1,2,-21.0801550699975,1
83,23,0,1,-21.8255706090749,1
83,23,1,1,-21.0801550699975,0
83,24,0,2,-22.298636394482,0
83,24,1,2,-21.0801550699975,1
83,25,0,1,-21.8255706090749,1
83,25,1,1,-21.0801550699975,0
83,26,0,2,-22.298636394482,1
83,26,1,2,-21.0801550699975,0
83,27,0,3,-22.5879595713284,0
83,27,1,3,-21.0801550699975,1
83,28,0,1,-21.8255706090749,1
83,28,1,1,-21.0801550699975,0
83,29,0,2,-22.298636394482,0
83,29,1,2,-21.0801550699975,1
84,0,0,0,-21.0801550699975,1
84,0,1,0,-21.0801550699975,0
84,1,0,1,-21.8255706090749,1
84,1,1,1,-21.0801550699975,0
84,2,0,2,-22.298636394482,0
84,2,1,2,-21.0801550699975,1
84,3,0,1,-21.8255706090749,0
84,3,1,1,-21.0801550699975,1
84,4,0,1,-21.8255706090749,1
84,4,1,1,-21.0801550699975,0
84,5,0,2,-22.298636394482,1
84,5,1,2,-21.0801550699975,0
84,6,0,3,-22.5879595713284,0
84,6,1,3,-21.0801550699975,1
84,7,0,1,-21.8255706090749,1
84,7,1,1,-21.0801550699975,0
84,8,0,2,-22.298636394482,1
84,8,1,2,-21.0801550699975,0
84,9,0,3,-22.5879595713284,1
84,9,1,3,-21.0801550699975,0
84,10,0,4,-22.7622881023206,0
84,10,1,4,-21.0801550699975,1
84,11,0,1,-21.8255706090749,1
84,11,1,1,-21.0801550699975,0
84,12,0,2,-22.298636394482,1
84,12,1,2,-21.0801550699975,0
84,13,0,3,-22.5879595713284,0
84,13,1,3,-21.0801550699975,1
84,14,0,1,-21.8255706090749,1
84,14,1,1,-21.0801550699975,0
84,15,0,2,-22.298636394482,1
84,15,1,2,-21.0801550699975,0
84,16,0,3,-22.5879595713284,0
84,16,1,3,-21.0801550699975,1
84,17,0,1,-21.8255706090749,1
84,17,1,1,-21.0801550699975,0
84,18,0,2,-22.298636394482,0
84,18,1,2,-21.0801550699975,1
84,19,0,1,-21.8255706090749,1
84,19,1,1,-21.0801550699975,0
84,20,0,2,-22.298636394482,1
84,20,1,2,-21.0801550699975,0
84,21,0,3,-22.5879595713284,1
84,21,1,3,-21.0801550699975,0
84,22,0,4,-22.7622881023206,1
84,22,1,4,-21.0801550699975,0
84,23,0,5,-22.8670085532735,0
84,23,1,5,-21.0801550699975,1
84,24,0,1,-21.8255706090749,1
84,24,1,1,-21.0801550699975,0
84,25,0,2,-22.298636394482,0
84,25,1,2,-21.0801550699975,1
84,26,0,1,-21.8255706090749,1
84,26,1,1,-21.0801550699975,0
84,27,0,2,-22.298636394482,1
84,27,1,2,-21.0801550699975,0
84,28,0,3,-22.5879595713284,1
84,28,1,3,-21.0801550699975,0
84,29,0,4,-22.7622881023206,0
84,29,1,4,-21.0801550699975,1
85,0,0,0,-21.0801550699975,1
85,0,1,0,-21.0801550699975,0
85,1,0,1,-21.8255706090749,1
85,1,1,1,-21.0801550699975,0
85,2,0,2,-22.298636394482,1
85,2,1,2,-21.0801550699975,0
85,3,0,3,-22.5879595713284,1
85,3,1,3,-21.0801550699975,0
85,4,0,4,-22.7622881023206,1
85,4,1,4,-21.0801550699975,0
85,5,0,5,-22.8670085532735,0
85,5,1,5,-21.0801550699975,1
85,6,0,1,-21.8255706090749,1
85,6,1,1,-21.0801550699975,0
85,7,0,2,-22.298636394482,0
85,7,1,2,-21.0801550699975,1
85,8,0,1,-21.8255706090749,1
85,8,1,1,-21.0801550699975,0
85,9,0,2,-22.298636394482,0
85,9,1,2,-21.0801550699975,1
85,10,0,1,-21.8255706090749,1
85,10,1,1,-21.0801550699975,0
85,11,0,2,-22.298636394482,1
85,11,1,2,-21.0801550699975,0
85,12,0,3,-22.5879595713284,1
85,12,1,3,-21.0801550699975,0
85,13,0,4,-22.7622881023206,0
85,13,1,4,-21.0801550699975,1
85,14,0,1,-21.8255706090749,1
85,14,1,1,-21.0801550699975,0
85,15,0,2,-22.298636394482,0
85,15,1,2,-21.0801550699975,1
85,16,0,1,-21.8255706090749,1
85,16,1,1,-21.0801550699975,0
85,17,0,2,-22.298636394482,0
85,17,1,2,-21.0801550699975,1
85,18,0,1,-21.8255706090749,1
85,18,1,1,-21.0801550699975,0
85,19,0,2,-22.298636394482,1
85,19,1,2,-21.0801550699975,0
85,20,0,3,-22.5879595713284,0
85,20,1,3,-21.0801550699975,1
85,21,0,1,-21.8255706090749,1
85,21,1,1,-21.0801550699975,0
85,22,0,2,-22.298636394482,1
85,22,1,2,-21.0801550699975,0
85,23,0,3,-22.5879595713284,1
85,23,1,3,-21.0801550699975,0
85,24,0,4,-22.7622881023206,1
85,24,1,4,-21.0801550699975,0
85,25,0,5,-22.8670085532735,1
85,25,1,5,-21.0801550699975,0
85,26,0,6,-22.9300018317182,0
85,26,1,6,-21.0801550699975,1
85,27,0,1,-21.8255706090749,1
85,27,1,1,-21.0801550699975,0
85,28,0,2,-22.298636394482,1
85,28,1,2,-21.0801550699975,0
85,29,0,3,-22.5879595713284,0
85,29,1,3,-21.0801550699975,1
86,0,0,0,-21.0801550699975,1
86,0,1,0,-21.0801550699975,0
86,1,0,1,-21.8255706090749,1
86,1,1,1,-21.0801550699975,0
86,2,0,2,-22.298636394482,0
86,2,1,2,-21.0801550699975,1
86,3,0,1,-21.8255706090749,1
86,3,1,1,-21.0801550699975,0
86,4,0,2,-22.298636394482,1
86,4,1,2,-21.0801550699975,0
86,5,0,3,-22.5879595713284,0
86,5,1,3,-21.0801550699975,1
86,6,0,1,-21.8255706090749,1
